"","species_name","terminal_rate","order","family","genus"
"3922","Mastacembelus_ellipsifer",0.022265235,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3923","Mastacembelus_frenatus",0.02963972,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3924","Mastacembelus_greshoffi",0.069869892,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3925","Mastacembelus_liberiensis",0.026220623,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3926","Mastacembelus_marchei",0.006712863,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3927","Mastacembelus_mastacembelus",0.016042613,NA,NA,NA
"3928","Mastacembelus_moorii",0.084310159,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3929","Mastacembelus_niger",0.021286205,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3930","Mastacembelus_nigromarginatus",0.028451217,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3931","Mastacembelus_oatesii",0.004614341,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3932","Mastacembelus_ophidium",0.0531739,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3933","Mastacembelus_platysoma",0.034082209,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3934","Mastacembelus_robertsi",0.018567349,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3935","Mastacembelus_seiteri",0.031898594,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3936","Mastacembelus_shiranus",0.037593318,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3937","Mastacembelus_simbi",0.09566156,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3938","Mastacembelus_taiaensis",0.040468905,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3939","Mastacembelus_unicolor",0.016353053,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3940","Mastacembelus_vanderwaali",0.057498262,"Synbranchiformes","Mastacembelidae","Mastacembelus"
"3941","Maulisia_microlepis",0.00391387,"Alepocephaliformes","Platytroctidae","Maulisia"
"3942","Maurolicus_weitzmani",0.008221883,"Stomiiformes","Sternoptychidae","Maurolicus"
"3943","Mayaheros_urophthalmus",0.011582641,"Cichliformes","Cichlidae","Mayaheros"
"3944","Meadia_abyssalis",0.007294952,"Anguilliformes","Synaphobranchidae","Meadia"
"3945","Meda_fulgida",0.012077277,"Cypriniformes","Cyprinidae","Meda"
"3946","Medialuna_californiensis",0.030131971,"Perciformes","Kyphosidae","Medialuna"
"3947","Megalancistrus_parananus",0.008863567,"Siluriformes","Loricariidae","Megalancistrus"
"3948","Megalaspis_cordyla",0.006576589,"Carangiformes","Carangidae","Megalaspis"
"3949","Megalechis_thoracata",0.014558761,"Siluriformes","Callichthyidae","Megalechis"
"3950","Megaleporinus_cf._conirostris",0.016621114,"Characiformes","Anostomidae","Megaleporinus"
"3951","Megaleporinus_cf._obtusidens",0.103327559,NA,NA,NA
"3952","Megaleporinus_elongatus",0.077144141,"Characiformes","Anostomidae","Megaleporinus"
"3953","Megaleporinus_garmani",0.066085801,"Characiformes","Anostomidae","Megaleporinus"
"3954","Megaleporinus_macrocephalus",0.011617496,"Characiformes","Anostomidae","Megaleporinus"
"3955","Megaleporinus_sp08",0.060199238,"Characiformes","Anostomidae","Megaleporinus"
"3956","Megalocottus_platycephalus",0.05433228,"Scorpaeniformes","Cottidae","Megalocottus"
"3957","Megalonema_argentinum",0.119254669,"Siluriformes","Pimelodidae","Megalonema"
"3958","Megalops_atlanticus",0.003938075,"Elopiformes","Megalopidae","Megalops"
"3959","Megalops_cyprinoides",0.005365166,"Elopiformes","Megalopidae","Megalops"
"3960","Meganthias_natalensis",0.021825422,"Perciformes","Serranidae","Meganthias"
"3961","Meiacanthus_nigrolineatus",0.066514541,NA,NA,NA
"3962","Meiacanthus_smithi",0.066325734,"Blenniiformes","Blenniidae","Meiacanthus"
"3963","Mekongina_erythrospila",0.002803598,"Cypriniformes","Cyprinidae","Mekongina"
"3964","Melamphaes_lugubris",0.030109244,"Beryciformes","Melamphaidae","Melamphaes"
"3965","Melamphaes_microps",0.020557764,NA,NA,NA
"3966","Melamphaes_suborbitalis",0.027117327,"Beryciformes","Melamphaidae","Melamphaes"
"3967","Melamphaes_typhlops",0.021327009,NA,NA,NA
"3968","Melanocetus_johnsonii",0.044890671,"Lophiiformes","Melanocetidae","Melanocetus"
"3969","Melanogrammus_aeglefinus",0.016442101,"Gadiformes","Gadidae","Melanogrammus"
"3970","Melanolagus_bericoides",0.008477328,"Argentiniformes","Bathylagidae","Melanolagus"
"3971","Melanonus_gracilis",0.008191393,"Gadiformes","Melanonidae","Melanonus"
"3972","Melanonus_zugmayeri",0.003434897,"Gadiformes","Melanonidae","Melanonus"
"3973","Melanorhinus_microps",0.028289362,"Atheriniformes","Atherinopsidae","Melanorhinus"
"3974","Melanorivulus_apiamici",0.029545772,"Cyprinodontiformes","Rivulidae","Melanorivulus"
"3975","Melanostigma_atlanticum",0.597456428,"Scorpaeniformes","Zoarcidae","Melanostigma"
"3976","Melanostigma_pammelas",0.294642422,"Scorpaeniformes","Zoarcidae","Melanostigma"
"3977","Melanostomias_bartonbeani",0.014565897,"Stomiiformes","Stomiidae","Melanostomias"
"3978","Melanostomias_macrophotus",0.016196332,NA,NA,NA
"3979","Melanotaenia_affinis",0.028348183,NA,NA,NA
"3980","Melanotaenia_ajamaruensis",0.093567169,NA,NA,NA
"3981","Melanotaenia_angfa",0.02154563,NA,NA,NA
"3982","Melanotaenia_arfakensis",0.050382926,NA,NA,NA
"3983","Melanotaenia_australis",0.027527678,"Atheriniformes","Melanotaeniidae","Melanotaenia"
"3984","Melanotaenia_boesemani",0.058844142,"Atheriniformes","Melanotaeniidae","Melanotaenia"
"3985","Melanotaenia_duboulayi",0.029637148,NA,NA,NA
"3986","Melanotaenia_eachamensis",0.038114093,NA,NA,NA
"3987","Melanotaenia_fluviatilis",0.038630268,"Atheriniformes","Melanotaeniidae","Melanotaenia"
"3988","Melanotaenia_goldiei",0.020169172,NA,NA,NA
"3989","Melanotaenia_gracilis",0.014681591,NA,NA,NA
"3990","Melanotaenia_irianjaya",0.027668036,NA,NA,NA
"3991","Melanotaenia_maccullochi",0.019031567,NA,NA,NA
"3992","Melanotaenia_mairasi",0.022289557,NA,NA,NA
"3993","Melanotaenia_monticola",0.015062301,NA,NA,NA
"3994","Melanotaenia_papuae",0.011201944,NA,NA,NA
"3995","Melanotaenia_parkinsoni",0.027061955,"Atheriniformes","Melanotaeniidae","Melanotaenia"
"3996","Melanotaenia_praecox",0.036414646,NA,NA,NA
"3997","Melanotaenia_sexlineata",0.028402813,NA,NA,NA
"3998","Melanotaenia_sp._2",0.060478892,NA,NA,NA
"3999","Melanotaenia_sp._6",0.055126605,NA,NA,NA
"4000","Mene_maculata",0.010268666,"Carangiformes","Menidae","Mene"
"4001","Menidia_beryllina",0.012898886,"Atheriniformes","Atherinopsidae","Menidia"
"4002","Menticirrhus_americanus",0.02392728,"Acanthuriformes","Sciaenidae","Menticirrhus"
"4003","Menticirrhus_nasus",0.020707965,"Acanthuriformes","Sciaenidae","Menticirrhus"
"4004","Menticirrhus_ophicephalus",0.018272609,NA,NA,NA
"4005","Menticirrhus_saxatilis",0.02350737,"Acanthuriformes","Sciaenidae","Menticirrhus"
"4006","Menticirrhus_undulatus",0.012079218,"Acanthuriformes","Sciaenidae","Menticirrhus"
"4007","Merlangius_merlangus",0.011871221,"Gadiformes","Gadidae","Merlangius"
"4008","Merluccius_albidus",0.004174488,"Gadiformes","Merlucciidae","Merluccius"
"4009","Merluccius_australis",0.002338657,"Gadiformes","Merlucciidae","Merluccius"
"4010","Merluccius_bilinearis",0.002743401,"Gadiformes","Merlucciidae","Merluccius"
"4011","Merluccius_capensis",0.004858226,"Gadiformes","Merlucciidae","Merluccius"
"4012","Merluccius_hubbsi",0.006502927,"Gadiformes","Merlucciidae","Merluccius"
"4013","Merluccius_merluccius",0.002344349,"Gadiformes","Merlucciidae","Merluccius"
"4014","Merluccius_paradoxus",0.002816695,"Gadiformes","Merlucciidae","Merluccius"
"4015","Mesobola_brevianalis",0.011748147,"Cypriniformes","Cyprinidae","Mesobola"
"4016","Mesoborus_crocodilus",0.003996585,"Characiformes","Distichodontidae","Mesoborus"
"4017","Mesogobius_batrachocephalus",0.018840859,NA,NA,NA
"4018","Mesonauta_egregius",0.013861323,"Cichliformes","Cichlidae","Mesonauta"
"4019","Mesonoemacheilus_pambarensis",0.04499081,"Cypriniformes","Nemacheilidae","Mesonoemacheilus"
"4020","Mesonoemacheilus_triangularis",0.026590792,"Cypriniformes","Nemacheilidae","Mesonoemacheilus"
"4021","Mesopotamichthys_sharpeyi",0.009889123,"Cypriniformes","Cyprinidae","Mesopotamichthys"
"4022","Metelectrona_ventralis",0.009959285,"Myctophiformes","Myctophidae","Metelectrona"
"4023","Metynnis_hypsauchen",0.008547923,"Characiformes","Serrasalmidae","Metynnis"
