order_name,family_name,genus_name,species_name,median_lat,body_shape,longevity,max_length,min_depth,weight,salinity,age_at_maturity,streams,lakes,feeding_type,neritic,oceanic,mangroves,diet_troph,schooling,benthic,coral_reefs,estuaries,lat_range,temp_min,mouth_type,repro_mode,fertilization,rep_guild_1,rep_guild_2,parental_care
Tetraodontiformes,Balistidae,Abalistes,Abalistes stellatus,20.89,short and / or deep,NA,60,7,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,dioecism,external,NA,NA,NA
Cypriniformes,Cyprinidae,Abbottina,Abbottina rivularis,NA,fusiform / normal,NA,18.9,NA,NA,freshwater,1,1,1,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,dioecism,external,guarders,nesters,paternal
Scorpaeniformes,Scorpaenidae,Ablabys,Ablabys binotatus,30.431,fusiform / normal,NA,15,NA,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,0,1,0,61,NA,NA,NA,NA,NA,NA,NA
Beloniformes,Belonidae,Ablennes,Ablennes hians,30.315,elongated,NA,140,0,4800,NA,NA,0,0,hunting macrofauna (predator),1,1,0,NA,1,0,0,1,75,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Cypriniformes,Cyprinidae,Abramis,Abramis brama,49.803,fusiform / normal,23,82,1,6010,NA,5.25,1,1,hunting macrofauna (predator),0,1,0,3.05,1,0,0,1,35,10,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf abdominalis,21.444,short and / or deep,NA,30,1,NA,saltwater,NA,0,0,variable,1,1,0,NA,1,0,1,0,11,NA,terminal,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf declivifrons,23.45,short and / or deep,NA,NA,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf margariteus,21.6745,short and / or deep,NA,NA,2,NA,saltwater,NA,0,0,selective plankton feeding,0,0,0,NA,0,0,1,0,2,NA,terminal,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf natalensis,29.867,short and / or deep,NA,17,1,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,6,NA,terminal,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf notatus,22.843,short and / or deep,NA,17,1,NA,saltwater,NA,0,0,grazing on aquatic plants,0,0,0,NA,0,0,1,0,72,NA,terminal,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf saxatilis,18.284,short and / or deep,NA,22.9,0,200,saltwater,NA,0,0,variable,0,1,0,3.82,0,0,1,0,78,NA,NA,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,20.8915,short and / or deep,NA,23,0,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,60,NA,terminal,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf sordidus,21.4372,short and / or deep,NA,24,0,NA,NA,NA,0,0,variable,1,1,0,2.88,0,0,1,0,64,NA,terminal,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf sparoides,21.1855,short and / or deep,NA,16,0,NA,saltwater,NA,0,0,variable,0,0,0,NA,0,0,1,0,32,NA,terminal,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf troschelii,10.8641,short and / or deep,NA,20,1,NA,saltwater,NA,0,0,variable,1,1,0,NA,0,0,1,0,50,NA,terminal,dioecism,external,guarders,nesters,paternal
Ovalentaria,Pomacentridae,Abudefduf,Abudefduf whitleyi,22.5733,short and / or deep,NA,NA,1,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,1,0,23,NA,terminal,dioecism,external,guarders,nesters,paternal
Tetraodontiformes,Monacanthidae,Acanthaluteres,Acanthaluteres spilomelanurus,38.58085,short and / or deep,NA,14,NA,NA,NA,NA,0,0,NA,0,1,0,NA,0,0,0,1,20,NA,NA,NA,NA,NA,NA,NA
Tetraodontiformes,Monacanthidae,Acanthaluteres,Acanthaluteres vittiger,33.63715,short and / or deep,NA,35,1,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,0,NA,0,0,1,0,14,NA,NA,NA,NA,NA,NA,NA
Perciformes,Centrarchidae,Acantharchus,Acantharchus pomotis,34.2266,fusiform / normal,NA,21,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,NA,NA,NA,NA,NA,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria aspera,16.79,elongated,NA,4,NA,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,0,10,NA,NA,dioecism,external,nonguarders,brood hiders,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria balanorum,NA,elongated,NA,5.19,1,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,10,NA,NA,dioecism,external,nonguarders,brood hiders,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria betinensis,9.6,elongated,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,nonguarders,brood hiders,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria castroi,1,elongated,NA,6,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,nonguarders,brood hiders,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria crockeri,26.55,elongated,NA,6,1,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,16,NA,NA,NA,NA,NA,NA,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria exilispinus,NA,elongated,NA,5.5,1,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria greenfieldi,16.802,elongated,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria maria,18.4,elongated,NA,5.1,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria paula,16.79,elongated,NA,NA,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria rivasi,9.6,elongated,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria spinosa,18.34,elongated,NA,3.1,1,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
Perciformes,Serranidae,Acanthistius,Acanthistius joanae,30.431,fusiform / normal,NA,NA,23,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perciformes,Serranidae,Acanthistius,Acanthistius patachonicus,45.144,fusiform / normal,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,dioecism,external,nonguarders,NA,NA
Perciformes,Serranidae,Acanthistius,Acanthistius pictus,13.1877,short and / or deep,NA,47,NA,1862,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,4.23,0,0,0,0,46,NA,NA,dioecism,external,nonguarders,NA,NA
Cypriniformes,Cyprinidae,Acanthobrama,Acanthobrama marmid,37.887,fusiform / normal,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Cyprinidae,Acanthobrama,Acanthobrama orontis,37.0845,NA,NA,NA,NA,NA,freshwater,NA,0,1,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Cyprinidae,Acanthobrama,Acanthobrama persidis,29.805,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perciformes,Cepolidae,Acanthocepola,Acanthocepola indica,NA,eel-like,NA,35,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Beryciformes,Stephanoberycidae,Acanthochaenus,Acanthochaenus luetkenii,42.49,fusiform / normal,NA,NA,1655,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,97,NA,NA,NA,NA,NA,NA,NA
Ovalentaria,Pomacentridae,Acanthochromis,Acanthochromis polyacanthus,14.6275,short and / or deep,NA,14,1,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,1,1,41,NA,terminal,dioecism,external,guarders,nesters,paternal
Siluriformes,Mochokidae,Acanthocleithron,Acanthocleithron chapini,NA,elongated,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,dioecism,external,nonguarders,NA,NA
Cypriniformes,Nemacheilidae,Acanthocobitis,Acanthocobitis sp.,25.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scombriformes,Scombridae,Acanthocybium,Acanthocybium solandri,20.416,elongated,NA,250,0,83000,saltwater,2,0,0,hunting macrofauna (predator),0,1,0,4.26,0,0,0,0,83,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Gobiiformes,Oxudercidae,Acanthogobius,Acanthogobius flavimanus,36.55,fusiform / normal,NA,30,1,NA,NA,NA,0,0,hunting macrofauna (predator),0,1,0,3.39,0,0,0,1,29,NA,NA,dioecism,external,guarders,nesters,NA
Gobiiformes,Oxudercidae,Acanthogobius,Acanthogobius hasta,NA,elongated,1,50,NA,400,NA,NA,0,0,NA,0,0,0,NA,0,0,0,1,16,NA,NA,NA,NA,NA,NA,NA
Labriformes,Labridae,Acantholabrus,Acantholabrus palloni,40.865,fusiform / normal,NA,25,30,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,63,NA,NA,dioecism,external,guarders,nesters,paternal
Scorpaeniformes,Liparidae,Acantholiparis,Acantholiparis opercularis,52.4,elongated,NA,NA,227,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
Scorpaeniformes,Stichaeidae,Acantholumpenus,Acantholumpenus mackayi,52.49,elongated,12,NA,0,NA,NA,NA,0,0,hunting macrofauna (predator),0,1,0,3.13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ophidiiformes,Ophidiidae,Acanthonus,Acanthonus armatus,23.8045,eel-like,NA,NA,1171,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus australis,NA,fusiform / normal,14,NA,NA,4500,NA,NA,0,0,hunting macrofauna (predator),1,1,0,NA,0,0,0,1,19,NA,NA,protandry,external,nonguarders,NA,NA
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus berda,NA,short and / or deep,14,90,NA,3200,NA,NA,1,0,hunting macrofauna (predator),1,0,0,NA,0,0,0,1,65,NA,NA,protandry,external,nonguarders,NA,NA
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus bifasciatus,NA,fusiform / normal,19,NA,2,NA,NA,3.3,0,0,hunting macrofauna (predator),0,0,0,NA,0,0,1,1,22,NA,NA,protandry,external,nonguarders,NA,NA
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus butcheri,37.4833,fusiform / normal,29,60,NA,4000,NA,3,0,1,hunting macrofauna (predator),1,1,0,NA,0,0,0,1,17,NA,terminal,dioecism,external,nonguarders,NA,NA
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus latus,21.0825,short and / or deep,NA,NA,NA,1500,NA,NA,0,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,1,19,NA,NA,protandry,external,nonguarders,NA,NA
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus pacificus,NA,fusiform / normal,NA,NA,NA,NA,NA,1.15,1,0,hunting macrofauna (predator),1,0,1,3.59,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus palmaris,NA,short and / or deep,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus schlegelii,20.0695,short and / or deep,NA,NA,15,3200,NA,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,1,NA,NA,NA,protandry,external,nonguarders,open water/substratum egg scatterers,none
Spariformes,Sparidae,Acanthopagrus,Acanthopagrus vagus,30.11,short and / or deep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion polygonius,18.1305,short and / or deep,NA,50,3,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,2.03,0,0,1,0,75,NA,NA,dioecism,external,nonguarders,NA,none
Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion quadricornis,21.488,short and / or deep,NA,55,1,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,0,1,2.68,0,0,1,1,80,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus achilles,9.95,short and / or deep,NA,24,0,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,0,NA,0,0,1,0,54,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus auranticavus,8.75,short and / or deep,30,NA,1,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,0,1,0,45,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus bahianus,16.802,short and / or deep,31,NA,2,NA,saltwater,NA,0,0,grazing on aquatic plants,1,1,0,2,0,0,1,0,76,21,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus bariene,8.75,short and / or deep,NA,50,6,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,0,NA,0,0,0,0,54,23,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus blochii,16.0825,short and / or deep,35,NA,2,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,0,NA,0,0,1,0,65,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus chirurgus,18.2725,short and / or deep,NA,39,2,5100,saltwater,NA,0,0,grazing on aquatic plants,1,0,0,2.09,0,0,1,0,90,22,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus coeruleus,18.271,short and / or deep,NA,39,2,NA,saltwater,NA,0,0,browsing on substrate,1,1,0,NA,1,0,1,0,57,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus dussumieri,16.74045,short and / or deep,28,54,4,NA,saltwater,NA,0,0,browsing on substrate,0,1,0,NA,0,0,1,0,77,24,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus guttatus,20.279,short and / or deep,NA,26,0,NA,saltwater,NA,0,0,browsing on substrate,0,1,0,NA,0,0,1,1,60,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus leucocheilus,8.75,short and / or deep,NA,NA,3,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,16,23,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus leucopareius,21.4638,short and / or deep,NA,25,1,NA,saltwater,NA,0,0,browsing on substrate,0,1,0,NA,0,0,1,0,60,24,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus leucosternon,7.117,short and / or deep,NA,54,0,NA,saltwater,NA,0,0,browsing on substrate,0,1,0,NA,0,0,1,0,56,23,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus lineatus,13.48,short and / or deep,46,38,0,NA,saltwater,4,0,0,browsing on substrate,1,0,0,2,0,0,1,0,72,24,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus mata,30.333,fusiform / normal,23,50,5,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,1,NA,0,0,1,1,59,23,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus monroviae,NA,short and / or deep,NA,NA,5,NA,NA,NA,0,0,grazing on aquatic plants,1,1,0,NA,0,0,1,0,45,20,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus nigricauda,17.482,short and / or deep,NA,40,1,NA,NA,NA,0,0,grazing on aquatic plants,0,0,0,NA,0,0,1,0,54,23,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus nigrofuscus,17.482,short and / or deep,NA,21,0,NA,saltwater,2,0,0,browsing on substrate,0,0,0,2,0,1,1,1,65,24,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus nubilus,17.484,short and / or deep,NA,26,5,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,NA,24,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus olivaceus,17.482,short and / or deep,NA,35,3,NA,saltwater,NA,0,0,grazing on aquatic plants,1,1,0,NA,0,0,1,0,67,24,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus polyzona,21.37,short and / or deep,NA,11,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus pyroferus,14.246,short and / or deep,NA,29,4,NA,saltwater,NA,0,0,browsing on substrate,0,1,0,NA,0,0,1,0,56,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus sohal,NA,short and / or deep,NA,40,0,NA,saltwater,NA,0,0,browsing on substrate,1,1,0,NA,0,0,1,0,32,24,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus tennentii,15.2975,short and / or deep,NA,31,1,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,0,NA,0,0,1,0,NA,24,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus thompsoni,17.485,short and / or deep,NA,27,4,NA,NA,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,1,0,52,24,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus triostegus,17.484,short and / or deep,NA,27,0,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,0,NA,1,0,1,0,62,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus xanthopterus,10.48,fusiform / normal,NA,70,1,NA,saltwater,NA,0,0,grazing on aquatic plants,0,0,0,NA,1,0,1,1,65,24,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Cichliformes,Cichlidae,Acaronia,Acaronia nassa,NA,fusiform / normal,NA,NA,NA,NA,freshwater,NA,1,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,0,NA,25,NA,dioecism,external,guarders,clutch tenders,biparental
Gobiiformes,Gobiidae,Acentrogobius,Acentrogobius audax,8.98,fusiform / normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Acentrogobius,Acentrogobius caninus,20.7315,elongated,NA,13,NA,NA,NA,NA,1,0,NA,0,0,0,NA,0,0,1,1,53,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Acentrogobius,Acentrogobius nebulosus,15.0373,fusiform / normal,NA,NA,0,NA,NA,NA,1,0,NA,0,0,1,NA,0,0,1,1,70,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Acentrogobius,Acentrogobius sp.,37.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syngnathiformes,Syngnathidae,Acentronura,Acentronura dendritica,17.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Characiformes,Acestrorhynchidae,Acestrorhynchus,Acestrorhynchus lacustris,15.912,elongated,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Cyprinidae,Acheilognathus,Acheilognathus rhombeus,NA,fusiform / normal,NA,NA,NA,NA,freshwater,NA,1,0,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,dioecism,external,nonguarders,brood hiders,NA
Cypriniformes,Cyprinidae,Acheilognathus,Acheilognathus yamatsutae,NA,fusiform / normal,NA,16,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,nonguarders,NA,NA
Pleuronectiformes,Achiridae,Achirus,Achirus lineatus,23.863,short and / or deep,NA,33.1,1,NA,NA,NA,0,0,hunting macrofauna (predator),0,1,0,3.52,0,0,0,1,74,NA,NA,NA,NA,NA,NA,NA
Labriformes,Labridae,Achoerodus,Achoerodus viridis,37.43,short and / or deep,NA,33,1,NA,saltwater,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protogyny,external,nonguarders,open water/substratum egg scatterers,none
Cypriniformes,Cyprinidae,Achondrostoma,Achondrostoma salmantinum,40.982,NA,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Characiformes,Characidae,Acinocheirodon,Acinocheirodon melanogramma,17.149,NA,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acipenseriformes,Acipenseridae,Acipenser,Acipenser fulvescens,46.36335,elongated,152,274,NA,125000,NA,26,1,1,hunting macrofauna (predator),0,0,0,NA,0,0,0,1,28,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acipenseriformes,Acipenseridae,Acipenser,Acipenser medirostris,40.71,elongated,60,270,0,159000,NA,NA,1,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,1,33,10,sub-terminal/inferior,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acipenseriformes,Acipenseridae,Acipenser,Acipenser nudiventris,47.21,elongated,NA,200,30,80000,NA,NA,1,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,1,21,10,sub-terminal/inferior,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus,47.01,elongated,60,430,1,368000,NA,NA,1,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,1,66,NA,sub-terminal/inferior,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acipenseriformes,Acipenseridae,Acipenser,Acipenser ruthenus,47.8159,elongated,20,125,1,16000,NA,7,1,0,variable,0,0,0,3.57,0,0,0,0,32,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acipenseriformes,Acipenseridae,Acipenser,Acipenser stellatus,49.085,elongated,27,220,10,80000,NA,NA,1,0,hunting macrofauna (predator),1,1,0,3.49,0,0,0,1,25,10,sub-terminal/inferior,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Acipenseriformes,Acipenseridae,Acipenser,Acipenser sturio,45.428,elongated,100,600,4,120000,NA,11,0,0,hunting macrofauna (predator),1,1,0,NA,0,0,0,1,37,10,sub-terminal/inferior,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Tetraodontiformes,Monacanthidae,Acreichthys,Acreichthys tomentosus,8.8,short and / or deep,NA,12,2,NA,saltwater,NA,0,0,variable,0,0,1,NA,0,0,0,0,57,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Cypriniformes,Cyprinidae,Acrocheilus,Acrocheilus alutaceus,49.01,fusiform / normal,NA,30,NA,NA,freshwater,NA,1,1,grazing on aquatic plants,0,0,0,2.13,0,0,0,0,14,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Perciformes,Acropomatidae,Acropoma,Acropoma hanedai,22.47,fusiform / normal,NA,NA,50,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perciformes,Acropomatidae,Acropoma,Acropoma japonicum,29.125,fusiform / normal,NA,20,100,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,73,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Cyprinidae,Acrossocheilus,Acrossocheilus iridescens,NA,fusiform / normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Cyprinidae,Acrossocheilus,Acrossocheilus monticola,NA,elongated,NA,18,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
